user_id,touchpoint_order,total_touchpoints,channel,touchpoint_date,device,session_duration_sec,pages_viewed,converted,conversion_date,order_value
5107,5,5,Google,2026-03-05,Mobile,72,3,1,2026-03-10,114.76
5108,1,1,Facebook,2025-09-11,Mobile,35,2,0,,
5109,1,3,Affiliate1,2025-05-22,Mobile,73,3,1,2025-06-12,95.65
5109,2,3,Facebook,2025-05-27,Desktop,61,3,1,2025-06-12,95.65
5109,3,3,Direct,2025-06-08,Mobile,197,5,1,2025-06-12,95.65
5110,1,5,Facebook,2025-05-02,Desktop,74,4,0,,
5110,2,5,Affiliate1,2025-05-14,Mobile,74,4,0,,
5110,3,5,Direct,2025-05-24,Tablet,143,1,0,,
5110,4,5,Facebook,2025-05-24,Mobile,43,3,0,,
5110,5,5,Direct,2025-06-06,Mobile,79,4,0,,
5111,1,5,Google,2024-08-15,Mobile,76,6,0,,
5111,2,5,Facebook,2024-08-21,Mobile,28,1,0,,
5111,3,5,Google,2024-08-31,Desktop,54,3,0,,
5111,4,5,Facebook,2024-09-01,Tablet,79,2,0,,
5111,5,5,Google,2024-09-12,Mobile,65,2,0,,
5112,1,3,Email,2026-01-28,Desktop,32,1,0,,
5112,2,3,Affiliate1,2026-02-02,Mobile,30,3,0,,
5112,3,3,Google,2026-02-04,Desktop,80,3,0,,
5113,1,1,Google,2024-12-13,Mobile,42,1,0,,
5114,1,7,Facebook,2025-11-20,Desktop,63,1,0,,
5114,2,7,Email,2025-11-27,Mobile,38,2,0,,
5114,3,7,Facebook,2025-12-05,Mobile,39,1,0,,
5114,4,7,Google,2025-12-19,Desktop,87,1,0,,
5114,5,7,Direct,2026-01-01,Desktop,122,4,0,,
5114,6,7,Facebook,2026-01-05,Desktop,47,1,0,,
5114,7,7,Facebook,2026-01-05,Mobile,37,1,0,,
5115,1,4,Email,2026-01-22,Mobile,20,3,0,,
5115,2,4,Google,2026-01-23,Mobile,44,4,0,,
5115,3,4,Google,2026-01-28,Mobile,72,3,0,,
5115,4,4,Google,2026-02-11,Mobile,64,4,0,,
5116,1,3,Facebook,2024-07-01,Desktop,71,2,1,2024-07-29,66.61
5116,2,3,Email,2024-07-14,Mobile,22,1,1,2024-07-29,66.61
5116,3,3,Google,2024-07-21,Mobile,78,2,1,2024-07-29,66.61
5117,1,6,Email,2024-03-08,Tablet,42,1,1,2024-04-07,13.19
5117,2,6,Google,2024-03-11,Mobile,160,6,1,2024-04-07,13.19
5117,3,6,Facebook,2024-03-13,Mobile,45,3,1,2024-04-07,13.19
5117,4,6,Google,2024-03-22,Mobile,67,2,1,2024-04-07,13.19
5117,5,6,Facebook,2024-03-28,Mobile,55,3,1,2024-04-07,13.19
5117,6,6,Google,2024-04-03,Mobile,91,4,1,2024-04-07,13.19
5118,1,4,Facebook,2024-07-23,Mobile,58,3,0,,
5118,2,4,Google,2024-07-27,Mobile,117,3,0,,
5118,3,4,Facebook,2024-07-31,Mobile,26,2,0,,
5118,4,4,Google,2024-08-13,Mobile,52,3,0,,
5119,1,4,Direct,2026-02-09,Mobile,141,2,1,2026-03-20,130.81
5119,2,4,Google,2026-02-20,Mobile,70,3,1,2026-03-20,130.81
5119,3,4,Affiliate1,2026-03-03,Tablet,22,4,1,2026-03-20,130.81
5119,4,4,Direct,2026-03-12,Mobile,88,3,1,2026-03-20,130.81
5120,1,8,Facebook,2025-04-16,Desktop,38,1,0,,
5120,2,8,Facebook,2025-04-22,Mobile,36,5,0,,
5120,3,8,Facebook,2025-05-01,Desktop,31,2,0,,
5120,4,8,Direct,2025-05-15,Mobile,151,1,0,,
5120,5,8,Affiliate1,2025-05-15,Mobile,52,1,0,,
5120,6,8,Facebook,2025-05-20,Desktop,21,6,0,,
5120,7,8,Facebook,2025-05-29,Mobile,93,3,0,,
5120,8,8,Google,2025-06-11,Mobile,80,1,0,,
5121,1,2,Email,2024-04-11,Desktop,57,1,0,,
5121,2,2,Email,2024-04-13,Mobile,45,2,0,,
5122,1,10,Facebook,2025-12-09,Mobile,5,1,0,,
5122,2,10,Email,2025-12-10,Desktop,31,3,0,,
5122,3,10,Google,2025-12-18,Desktop,116,2,0,,
5122,4,10,Facebook,2025-12-23,Mobile,36,1,0,,
5122,5,10,Direct,2025-12-24,Desktop,67,6,0,,
5122,6,10,Google,2025-12-27,Mobile,98,2,0,,
5122,7,10,Facebook,2026-01-04,Tablet,32,4,0,,
5122,8,10,Affiliate1,2026-01-07,Desktop,70,2,0,,
5122,9,10,Google,2026-01-21,Desktop,138,3,0,,
5122,10,10,Email,2026-02-04,Desktop,18,2,0,,
5123,1,3,Facebook,2024-09-13,Mobile,34,1,0,,
5123,2,3,Affiliate1,2024-09-20,Mobile,5,2,0,,
5123,3,3,Affiliate1,2024-10-03,Desktop,51,3,0,,
5124,1,1,Affiliate1,2024-07-24,Mobile,52,1,0,,
5125,1,4,Google,2025-10-09,Mobile,100,5,1,2025-11-04,80.83
5125,2,4,Facebook,2025-10-17,Mobile,23,3,1,2025-11-04,80.83
5125,3,4,Affiliate1,2025-10-17,Mobile,45,3,1,2025-11-04,80.83
5125,4,4,Direct,2025-10-31,Desktop,170,2,1,2025-11-04,80.83
5126,1,3,Google,2024-08-26,Mobile,117,5,1,2024-09-10,90.64
5126,2,3,Facebook,2024-09-03,Mobile,7,3,1,2024-09-10,90.64
5126,3,3,Direct,2024-09-08,Mobile,67,1,1,2024-09-10,90.64
5127,1,4,Email,2025-02-15,Desktop,43,2,0,,
5127,2,4,Email,2025-02-15,Mobile,32,2,0,,
5127,3,4,Email,2025-02-20,Desktop,36,4,0,,
5127,4,4,Google,2025-02-20,Desktop,75,3,0,,
5128,1,6,Email,2025-10-04,Desktop,33,2,0,,
5128,2,6,Google,2025-10-08,Mobile,51,3,0,,
5128,3,6,Email,2025-10-10,Mobile,35,1,0,,
5128,4,6,Affiliate1,2025-10-23,Desktop,62,3,0,,
5128,5,6,Google,2025-10-31,Desktop,106,5,0,,
5128,6,6,Email,2025-11-04,Mobile,34,1,0,,
5129,1,4,Email,2024-02-23,Mobile,5,1,0,,
5129,2,4,Google,2024-02-23,Desktop,83,1,0,,
5129,3,4,Email,2024-03-06,Mobile,47,3,0,,
5129,4,4,Direct,2024-03-15,Desktop,154,3,0,,
5130,1,5,Facebook,2024-01-24,Desktop,19,4,0,,
5130,2,5,Google,2024-01-26,Mobile,44,2,0,,
5130,3,5,Facebook,2024-02-09,Mobile,27,1,0,,
5130,4,5,Facebook,2024-02-11,Mobile,54,2,0,,
5130,5,5,Google,2024-02-24,Mobile,70,3,0,,
5131,1,3,Affiliate1,2025-01-12,Mobile,117,1,0,,
5131,2,3,Email,2025-01-22,Desktop,30,1,0,,
5131,3,3,Direct,2025-01-23,Mobile,152,5,0,,
5132,1,4,Google,2024-05-17,Desktop,85,4,0,,
5132,2,4,Google,2024-05-31,Desktop,54,2,0,,
5132,3,4,Google,2024-06-08,Mobile,84,6,0,,
5132,4,4,Google,2024-06-22,Mobile,72,2,0,,
5133,1,3,Google,2024-08-05,Mobile,120,2,0,,
5133,2,3,Facebook,2024-08-11,Mobile,56,1,0,,
5133,3,3,Direct,2024-08-18,Desktop,76,3,0,,
5134,1,2,Direct,2024-09-20,Desktop,156,5,1,2024-10-03,15.88
5134,2,2,Affiliate1,2024-10-02,Desktop,92,2,1,2024-10-03,15.88
5135,1,5,Affiliate1,2025-11-27,Desktop,37,6,0,,
5135,2,5,Google,2025-12-07,Tablet,45,7,0,,
5135,3,5,Facebook,2025-12-10,Mobile,33,1,0,,
5135,4,5,Email,2025-12-16,Mobile,25,1,0,,
5135,5,5,Google,2025-12-20,Mobile,118,7,0,,
5136,1,2,Affiliate1,2025-11-12,Mobile,81,2,0,,
5136,2,2,Affiliate1,2025-11-18,Desktop,59,1,0,,
5137,1,7,Google,2025-05-10,Desktop,112,5,0,,
5137,2,7,Facebook,2025-05-16,Tablet,65,3,0,,
5137,3,7,Google,2025-05-24,Desktop,49,2,0,,
5137,4,7,Affiliate1,2025-06-04,Desktop,41,1,0,,
5137,5,7,Google,2025-06-08,Mobile,74,3,0,,
5137,6,7,Affiliate1,2025-06-09,Mobile,57,2,0,,
5137,7,7,Affiliate1,2025-06-15,Tablet,64,2,0,,
5138,1,2,Email,2025-06-03,Mobile,81,3,0,,
5138,2,2,Affiliate1,2025-06-14,Tablet,33,3,0,,
5139,1,6,Affiliate1,2024-01-02,Mobile,67,3,0,,
5139,2,6,Google,2024-01-06,Desktop,55,4,0,,
5139,3,6,Google,2024-01-16,Desktop,38,3,0,,
5139,4,6,Facebook,2024-01-26,Mobile,30,2,0,,
5139,5,6,Email,2024-01-26,Mobile,46,3,0,,
5139,6,6,Affiliate1,2024-01-26,Tablet,35,1,0,,
5140,1,5,Google,2025-05-07,Mobile,150,6,0,,
5140,2,5,Affiliate1,2025-05-13,Tablet,94,2,0,,
5140,3,5,Google,2025-05-19,Desktop,35,4,0,,
5140,4,5,Facebook,2025-05-24,Mobile,63,3,0,,
5140,5,5,Email,2025-05-26,Mobile,46,1,0,,
5141,1,7,Affiliate1,2025-04-28,Desktop,26,3,0,,
5141,2,7,Google,2025-05-04,Mobile,97,3,0,,
5141,3,7,Facebook,2025-05-08,Desktop,43,2,0,,
5141,4,7,Affiliate1,2025-05-13,Desktop,73,2,0,,
5141,5,7,Google,2025-05-24,Desktop,76,5,0,,
5141,6,7,Facebook,2025-05-24,Mobile,35,3,0,,
5141,7,7,Email,2025-06-02,Mobile,19,1,0,,
5142,1,7,Direct,2025-06-05,Mobile,131,2,0,,
5142,2,7,Google,2025-06-16,Mobile,60,3,0,,
5142,3,7,Facebook,2025-06-21,Desktop,55,6,0,,
5142,4,7,Facebook,2025-06-26,Desktop,59,2,0,,
5142,5,7,Google,2025-06-30,Mobile,81,4,0,,
5142,6,7,Affiliate1,2025-07-12,Mobile,57,4,0,,
5142,7,7,Affiliate1,2025-07-18,Mobile,26,4,0,,
5143,1,4,Facebook,2025-11-28,Desktop,24,2,0,,
5143,2,4,Affiliate1,2025-12-07,Mobile,20,1,0,,
5143,3,4,Google,2025-12-20,Mobile,65,3,0,,
5143,4,4,Facebook,2025-12-27,Mobile,17,3,0,,
5144,1,4,Google,2024-04-30,Mobile,72,5,1,2024-05-15,49.46
5144,2,4,Google,2024-05-02,Desktop,30,5,1,2024-05-15,49.46
5144,3,4,Email,2024-05-05,Desktop,55,2,1,2024-05-15,49.46
5144,4,4,Google,2024-05-07,Mobile,47,4,1,2024-05-15,49.46
5145,1,2,Google,2025-10-22,Mobile,71,2,0,,
5145,2,2,Direct,2025-10-28,Mobile,131,3,0,,
5146,1,2,Email,2024-07-01,Mobile,27,1,0,,
5146,2,2,Email,2024-07-13,Mobile,25,1,0,,
5147,1,5,Email,2024-03-03,Tablet,28,1,0,,
5147,2,5,Affiliate1,2024-03-06,Desktop,68,3,0,,
5147,3,5,Affiliate1,2024-03-17,Mobile,47,1,0,,
5147,4,5,Direct,2024-03-21,Desktop,112,5,0,,
5147,5,5,Email,2024-03-21,Mobile,34,2,0,,
5148,1,9,Facebook,2024-05-30,Desktop,33,2,0,,
5148,2,9,Affiliate1,2024-06-04,Desktop,49,3,0,,
5148,3,9,Google,2024-06-06,Mobile,87,6,0,,
5148,4,9,Google,2024-06-18,Mobile,117,4,0,,
5148,5,9,Email,2024-06-24,Tablet,45,1,0,,
5148,6,9,Google,2024-07-04,Mobile,111,4,0,,
5148,7,9,Direct,2024-07-18,Mobile,62,3,0,,
5148,8,9,Email,2024-07-23,Mobile,46,2,0,,
5148,9,9,Affiliate1,2024-08-01,Tablet,32,2,0,,
5149,1,2,Affiliate1,2026-03-20,Mobile,65,1,1,2026-04-12,76.68
5149,2,2,Google,2026-04-01,Desktop,122,3,1,2026-04-12,76.68
5150,1,3,Google,2026-03-21,Mobile,124,3,0,,
5150,2,3,Email,2026-03-25,Mobile,41,3,0,,
5150,3,3,Direct,2026-04-01,Desktop,94,3,0,,
5151,1,3,Facebook,2025-08-09,Mobile,27,2,0,,
5151,2,3,Google,2025-08-17,Mobile,60,2,0,,
5151,3,3,Google,2025-08-29,Mobile,144,3,0,,
5152,1,6,Email,2024-04-10,Mobile,24,1,0,,
5152,2,6,Google,2024-04-14,Mobile,33,4,0,,
5152,3,6,Google,2024-04-27,Mobile,60,5,0,,
5152,4,6,Google,2024-05-10,Desktop,110,8,0,,
5152,5,6,Direct,2024-05-10,Desktop,180,4,0,,
5152,6,6,Facebook,2024-05-12,Desktop,43,2,0,,
5153,1,5,Google,2024-07-29,Mobile,20,4,0,,
5153,2,5,Facebook,2024-08-10,Mobile,47,4,0,,
5153,3,5,Facebook,2024-08-24,Desktop,37,1,0,,
5153,4,5,Facebook,2024-09-01,Mobile,15,2,0,,
5153,5,5,Facebook,2024-09-08,Mobile,39,4,0,,
5154,1,2,Google,2025-12-14,Mobile,59,3,1,2026-01-07,88.53
5154,2,2,Direct,2025-12-28,Mobile,168,1,1,2026-01-07,88.53
5155,1,2,Direct,2024-05-14,Mobile,143,3,0,,
5155,2,2,Google,2024-05-14,Desktop,61,4,0,,
5156,1,2,Google,2025-07-16,Mobile,85,2,1,2025-08-02,33.09
5156,2,2,Email,2025-07-17,Mobile,37,4,1,2025-08-02,33.09
5157,1,3,Facebook,2025-08-06,Desktop,21,1,0,,
5157,2,3,Facebook,2025-08-17,Desktop,50,2,0,,
5157,3,3,Google,2025-08-25,Mobile,101,8,0,,
5158,1,9,Google,2024-12-05,Desktop,80,1,0,,
5158,2,9,Affiliate1,2024-12-08,Desktop,69,1,0,,
5158,3,9,Google,2024-12-18,Mobile,65,6,0,,
5158,4,9,Google,2024-12-25,Desktop,39,3,0,,
5158,5,9,Direct,2025-01-05,Mobile,59,3,0,,
5158,6,9,Affiliate1,2025-01-13,Mobile,66,1,0,,
5158,7,9,Google,2025-01-17,Desktop,125,4,0,,
5158,8,9,Affiliate1,2025-01-18,Desktop,53,2,0,,
5158,9,9,Affiliate1,2025-01-20,Desktop,68,1,0,,
5159,1,6,Email,2025-06-26,Mobile,44,2,0,,
5159,2,6,Affiliate1,2025-07-09,Mobile,61,3,0,,
5159,3,6,Google,2025-07-12,Desktop,86,1,0,,
5159,4,6,Email,2025-07-14,Desktop,41,1,0,,
5159,5,6,Email,2025-07-26,Desktop,37,1,0,,
5159,6,6,Email,2025-07-29,Mobile,22,1,0,,
5160,1,2,Affiliate1,2025-07-22,Desktop,57,2,1,2025-08-07,70.12
5160,2,2,Direct,2025-08-01,Tablet,241,1,1,2025-08-07,70.12
5161,1,3,Email,2025-05-30,Mobile,46,1,0,,
5161,2,3,Facebook,2025-06-04,Desktop,29,2,0,,
5161,3,3,Google,2025-06-06,Mobile,92,3,0,,
5162,1,4,Google,2024-07-26,Mobile,105,3,0,,
5162,2,4,Facebook,2024-07-27,Desktop,62,3,0,,
5162,3,4,Direct,2024-07-30,Mobile,112,4,0,,
5162,4,4,Google,2024-07-30,Mobile,39,6,0,,
5163,1,6,Affiliate1,2026-02-07,Mobile,75,2,0,,
5163,2,6,Email,2026-02-19,Mobile,43,2,0,,
5163,3,6,Google,2026-02-22,Mobile,114,1,0,,
5163,4,6,Google,2026-03-04,Mobile,20,4,0,,
5163,5,6,Google,2026-03-11,Desktop,51,8,0,,
5163,6,6,Email,2026-03-17,Mobile,43,1,0,,
5164,1,3,Email,2025-01-26,Mobile,23,3,1,2025-02-15,50.12
5164,2,3,Email,2025-01-28,Mobile,22,5,1,2025-02-15,50.12
5164,3,3,Google,2025-02-01,Desktop,59,5,1,2025-02-15,50.12
5165,1,1,Google,2025-01-04,Desktop,89,6,0,,
5166,1,4,Google,2025-11-04,Desktop,84,5,1,2025-11-30,33.25
5166,2,4,Affiliate1,2025-11-15,Mobile,68,3,1,2025-11-30,33.25
5166,3,4,Facebook,2025-11-27,Desktop,48,3,1,2025-11-30,33.25
5166,4,4,Direct,2025-11-28,Mobile,77,2,1,2025-11-30,33.25
5167,1,3,Email,2025-06-01,Desktop,5,2,0,,
5167,2,3,Affiliate1,2025-06-07,Mobile,39,3,0,,
5167,3,3,Google,2025-06-08,Mobile,79,5,0,,
5168,1,7,Google,2025-09-19,Desktop,58,5,0,,
5168,2,7,Facebook,2025-09-29,Desktop,37,2,0,,
5168,3,7,Google,2025-09-29,Desktop,84,2,0,,
5168,4,7,Direct,2025-10-06,Mobile,54,2,0,,
5168,5,7,Email,2025-10-18,Desktop,24,1,0,,
5168,6,7,Email,2025-10-28,Mobile,34,2,0,,
5168,7,7,Email,2025-10-29,Desktop,38,3,0,,
5169,1,6,Direct,2024-05-07,Mobile,68,5,0,,
5169,2,6,Google,2024-05-19,Mobile,30,3,0,,
5169,3,6,Email,2024-06-02,Desktop,30,2,0,,
5169,4,6,Facebook,2024-06-15,Mobile,49,1,0,,
5169,5,6,Affiliate1,2024-06-23,Desktop,5,2,0,,
5169,6,6,Direct,2024-06-24,Mobile,106,1,0,,
5170,1,6,Google,2025-04-24,Mobile,60,1,0,,
5170,2,6,Facebook,2025-04-24,Mobile,60,1,0,,
5170,3,6,Facebook,2025-05-07,Mobile,75,5,0,,
5170,4,6,Facebook,2025-05-14,Desktop,29,3,0,,
5170,5,6,Google,2025-05-26,Desktop,92,1,0,,
5170,6,6,Google,2025-06-04,Mobile,95,1,0,,
5171,1,5,Google,2024-12-07,Desktop,28,5,1,2025-01-20,37.43
5171,2,5,Direct,2024-12-20,Desktop,84,4,1,2025-01-20,37.43
5171,3,5,Facebook,2024-12-31,Mobile,24,1,1,2025-01-20,37.43
5171,4,5,Email,2025-01-07,Mobile,54,1,1,2025-01-20,37.43
5171,5,5,Google,2025-01-15,Mobile,93,4,1,2025-01-20,37.43
5172,1,5,Affiliate1,2026-03-01,Mobile,70,1,1,2026-05-01,41.83
5172,2,5,Facebook,2026-03-11,Desktop,48,3,1,2026-05-01,41.83
5172,3,5,Google,2026-03-24,Mobile,90,5,1,2026-05-01,41.83
5172,4,5,Google,2026-04-05,Desktop,48,3,1,2026-05-01,41.83
5172,5,5,Google,2026-04-19,Desktop,80,3,1,2026-05-01,41.83
5173,1,7,Google,2025-11-16,Mobile,43,2,1,2025-12-22,123.04
5173,2,7,Email,2025-11-16,Desktop,37,2,1,2025-12-22,123.04
5173,3,7,Google,2025-11-25,Desktop,69,3,1,2025-12-22,123.04
5173,4,7,Google,2025-11-28,Tablet,98,1,1,2025-12-22,123.04
5173,5,7,Affiliate1,2025-12-01,Desktop,81,3,1,2025-12-22,123.04
5173,6,7,Google,2025-12-03,Mobile,103,3,1,2025-12-22,123.04
5173,7,7,Direct,2025-12-11,Mobile,63,2,1,2025-12-22,123.04
5174,1,4,Google,2025-03-23,Desktop,81,4,1,2025-04-30,132.7
5174,2,4,Google,2025-04-02,Mobile,73,8,1,2025-04-30,132.7
5174,3,4,Email,2025-04-15,Tablet,41,3,1,2025-04-30,132.7
5174,4,4,Direct,2025-04-24,Desktop,119,2,1,2025-04-30,132.7
5175,1,3,Affiliate1,2025-07-22,Mobile,50,1,0,,
5175,2,3,Affiliate1,2025-07-26,Desktop,63,1,0,,
5175,3,3,Email,2025-07-27,Desktop,18,2,0,,
5176,1,6,Facebook,2025-05-03,Desktop,70,3,1,2025-06-25,23.62
5176,2,6,Facebook,2025-05-08,Desktop,38,1,1,2025-06-25,23.62
5176,3,6,Google,2025-05-19,Desktop,61,2,1,2025-06-25,23.62
5176,4,6,Google,2025-05-29,Mobile,120,3,1,2025-06-25,23.62
5176,5,6,Direct,2025-06-01,Desktop,133,3,1,2025-06-25,23.62
5176,6,6,Facebook,2025-06-15,Mobile,39,1,1,2025-06-25,23.62
5177,1,3,Google,2024-11-04,Desktop,47,6,1,2024-11-25,40.81
5177,2,3,Google,2024-11-18,Mobile,87,5,1,2024-11-25,40.81
5177,3,3,Facebook,2024-11-18,Mobile,23,1,1,2024-11-25,40.81
5178,1,4,Facebook,2024-02-05,Desktop,51,3,1,2024-03-15,81.42
5178,2,4,Google,2024-02-12,Mobile,41,3,1,2024-03-15,81.42
5178,3,4,Facebook,2024-02-22,Desktop,73,1,1,2024-03-15,81.42
5178,4,4,Google,2024-03-03,Mobile,119,5,1,2024-03-15,81.42
5179,1,5,Email,2025-01-11,Tablet,43,1,0,,
5179,2,5,Google,2025-01-17,Mobile,121,4,0,,
5179,3,5,Google,2025-01-18,Desktop,101,5,0,,
5179,4,5,Google,2025-01-22,Desktop,83,4,0,,
5179,5,5,Google,2025-02-04,Desktop,108,3,0,,
5180,1,3,Google,2024-06-24,Mobile,130,7,0,,
5180,2,3,Affiliate1,2024-07-04,Mobile,20,4,0,,
5180,3,3,Google,2024-07-16,Desktop,38,4,0,,
5181,1,2,Affiliate1,2026-03-02,Mobile,64,2,0,,
5181,2,2,Affiliate1,2026-03-10,Desktop,41,1,0,,
5182,1,2,Google,2024-05-16,Mobile,86,5,0,,
5182,2,2,Email,2024-05-28,Mobile,22,3,0,,
5183,1,2,Google,2024-04-24,Desktop,21,3,0,,
5183,2,2,Direct,2024-04-26,Mobile,140,2,0,,
5184,1,5,Email,2025-04-06,Desktop,55,2,0,,
5184,2,5,Facebook,2025-04-16,Mobile,51,3,0,,
5184,3,5,Google,2025-04-16,Mobile,76,6,0,,
5184,4,5,Affiliate1,2025-04-26,Desktop,56,4,0,,
5184,5,5,Google,2025-04-30,Mobile,117,5,0,,
5185,1,6,Facebook,2024-12-05,Mobile,60,2,0,,
5185,2,6,Facebook,2024-12-16,Mobile,53,3,0,,
5185,3,6,Email,2024-12-23,Tablet,18,1,0,,
5185,4,6,Direct,2024-12-26,Desktop,205,6,0,,
5185,5,6,Facebook,2024-12-26,Mobile,16,1,0,,
5185,6,6,Facebook,2025-01-08,Desktop,53,3,0,,
5186,1,4,Facebook,2025-06-15,Mobile,35,2,0,,
5186,2,4,Facebook,2025-06-22,Mobile,31,1,0,,
5186,3,4,Direct,2025-07-03,Desktop,83,1,0,,
5186,4,4,Affiliate1,2025-07-04,Mobile,55,2,0,,
5187,1,2,Affiliate1,2025-07-06,Desktop,59,1,0,,
5187,2,2,Facebook,2025-07-18,Mobile,52,2,0,,
5188,1,2,Affiliate1,2026-01-29,Mobile,18,3,0,,
5188,2,2,Direct,2026-02-07,Desktop,63,4,0,,
5189,1,7,Facebook,2024-01-04,Tablet,40,5,0,,
5189,2,7,Facebook,2024-01-18,Mobile,30,1,0,,
5189,3,7,Facebook,2024-01-22,Mobile,60,2,0,,
5189,4,7,Affiliate1,2024-01-25,Desktop,59,3,0,,
5189,5,7,Affiliate1,2024-01-29,Mobile,75,3,0,,
5189,6,7,Google,2024-01-29,Mobile,40,2,0,,
5189,7,7,Email,2024-01-30,Mobile,16,2,0,,
5190,1,4,Affiliate1,2025-07-19,Mobile,60,2,0,,
5190,2,4,Google,2025-07-19,Mobile,94,4,0,,
5190,3,4,Direct,2025-07-24,Tablet,77,4,0,,
5190,4,4,Google,2025-08-07,Desktop,108,3,0,,
5191,1,4,Facebook,2025-03-09,Desktop,51,4,0,,
5191,2,4,Facebook,2025-03-13,Desktop,31,3,0,,
5191,3,4,Email,2025-03-16,Desktop,53,3,0,,
5191,4,4,Direct,2025-03-17,Mobile,123,2,0,,
5192,1,2,Facebook,2024-04-10,Mobile,63,2,1,2024-04-24,69.36
5192,2,2,Affiliate1,2024-04-24,Desktop,32,2,1,2024-04-24,69.36
5193,1,4,Affiliate1,2025-01-16,Desktop,56,4,1,2025-02-13,81.58
5193,2,4,Facebook,2025-01-21,Mobile,41,1,1,2025-02-13,81.58
5193,3,4,Google,2025-02-04,Mobile,54,3,1,2025-02-13,81.58
5193,4,4,Affiliate1,2025-02-07,Desktop,84,2,1,2025-02-13,81.58
5194,1,3,Email,2025-11-10,Desktop,29,3,0,,
5194,2,3,Google,2025-11-10,Desktop,87,2,0,,
5194,3,3,Email,2025-11-18,Tablet,33,2,0,,
5195,1,2,Google,2025-05-28,Desktop,38,3,0,,
5195,2,2,Email,2025-05-29,Tablet,40,2,0,,
5196,1,5,Google,2026-01-13,Desktop,77,5,1,2026-02-17,66.43
5196,2,5,Google,2026-01-18,Desktop,35,4,1,2026-02-17,66.43
5196,3,5,Email,2026-01-23,Mobile,27,1,1,2026-02-17,66.43
5196,4,5,Google,2026-01-27,Mobile,105,4,1,2026-02-17,66.43
5196,5,5,Email,2026-02-04,Mobile,51,4,1,2026-02-17,66.43
5197,1,4,Affiliate1,2024-03-18,Mobile,57,1,1,2024-04-24,106.29
5197,2,4,Facebook,2024-03-27,Mobile,63,2,1,2024-04-24,106.29
5197,3,4,Facebook,2024-04-03,Mobile,35,2,1,2024-04-24,106.29
5197,4,4,Email,2024-04-16,Mobile,42,2,1,2024-04-24,106.29
5198,1,2,Facebook,2026-02-27,Mobile,52,4,0,,
5198,2,2,Google,2026-03-07,Tablet,75,5,0,,
5199,1,3,Affiliate1,2024-04-24,Mobile,62,4,0,,
5199,2,3,Email,2024-05-06,Mobile,25,2,0,,
5199,3,3,Facebook,2024-05-20,Mobile,54,3,0,,
5200,1,3,Google,2025-05-28,Mobile,73,2,1,2025-06-09,266.09
5200,2,3,Google,2025-05-30,Desktop,85,3,1,2025-06-09,266.09
5200,3,3,Facebook,2025-06-08,Desktop,89,1,1,2025-06-09,266.09
5201,1,4,Facebook,2024-02-23,Mobile,40,1,0,,
5201,2,4,Google,2024-02-24,Mobile,70,4,0,,
5201,3,4,Google,2024-03-04,Mobile,102,2,0,,
5201,4,4,Google,2024-03-05,Desktop,114,3,0,,
5202,1,6,Facebook,2026-01-14,Mobile,44,3,0,,
5202,2,6,Google,2026-01-17,Desktop,76,4,0,,
5202,3,6,Google,2026-01-23,Desktop,57,2,0,,
5202,4,6,Google,2026-02-05,Desktop,83,6,0,,
5202,5,6,Email,2026-02-18,Mobile,30,1,0,,
5202,6,6,Facebook,2026-03-03,Mobile,40,3,0,,
5203,1,5,Facebook,2024-03-19,Mobile,25,3,0,,
5203,2,5,Email,2024-03-25,Desktop,14,2,0,,
5203,3,5,Google,2024-04-06,Mobile,71,2,0,,
5203,4,5,Google,2024-04-13,Mobile,104,1,0,,
5203,5,5,Facebook,2024-04-27,Desktop,48,1,0,,
5204,1,5,Google,2024-08-09,Desktop,69,1,0,,
5204,2,5,Facebook,2024-08-12,Mobile,50,1,0,,
5204,3,5,Email,2024-08-24,Desktop,58,2,0,,
5204,4,5,Facebook,2024-08-31,Mobile,61,2,0,,
5204,5,5,Facebook,2024-09-03,Mobile,47,1,0,,
5205,1,5,Email,2025-05-22,Mobile,38,2,0,,
5205,2,5,Facebook,2025-06-05,Desktop,78,2,0,,
5205,3,5,Facebook,2025-06-11,Desktop,51,2,0,,
5205,4,5,Email,2025-06-16,Mobile,32,2,0,,
5205,5,5,Facebook,2025-06-30,Mobile,41,2,0,,
5206,1,4,Facebook,2024-09-27,Desktop,33,2,0,,
5206,2,4,Facebook,2024-10-07,Mobile,53,1,0,,
5206,3,4,Affiliate1,2024-10-17,Mobile,72,1,0,,
5206,4,4,Google,2024-10-22,Tablet,78,2,0,,
5207,1,4,Google,2024-09-04,Mobile,107,2,0,,
5207,2,4,Facebook,2024-09-04,Mobile,18,3,0,,
5207,3,4,Google,2024-09-06,Desktop,99,7,0,,
5207,4,4,Direct,2024-09-20,Desktop,199,9,0,,
5208,1,2,Facebook,2025-02-03,Mobile,34,1,1,2025-02-24,35.3
5208,2,2,Email,2025-02-16,Desktop,32,2,1,2025-02-24,35.3
5209,1,4,Email,2024-05-24,Mobile,38,2,0,,
5209,2,4,Direct,2024-06-04,Tablet,123,1,0,,
5209,3,4,Affiliate1,2024-06-18,Mobile,85,1,0,,
5209,4,4,Email,2024-06-19,Desktop,43,3,0,,
5210,1,5,Google,2024-03-28,Mobile,59,4,0,,
5210,2,5,Email,2024-04-08,Desktop,26,3,0,,
